entry,take,dice,fpfn_ratio,log_ratio,s1,s2,tp,fp,fn
FSG,18,0.7447241291634884,2.6319240334614515,0.9677151503799143,27855,35073,23432,11641,4423
FSG,19,0.8009150343787774,2.873798684876075,1.055634738187447,34764,42173,30810,11363,3954
FSG,20,0.7680270128660418,1.5411989795918368,0.4325606716828547,40821,45064,32981,12083,7840
FSG,21,0.7808020574627148,1.3778719912472648,0.3205402736808978,38279,41042,30967,10075,7312
FSG,22,0.7734921659836336,2.7919699977939554,1.0267474390665858,33882,42005,29349,12656,4533
FSG,23,0.7456486573924296,0.5932718613841321,-0.5221025341401895,32917,28903,23048,5855,9869
FSG,24,0.7973023113691424,0.9905690708391384,-0.009475681969244351,45861,45773,36530,9243,9331
FSG,25,0.8256821511036075,1.6564510026485055,0.5046773634785191,38542,42012,33256,8756,5286
FSG,26,0.74837272220896,0.724773644594742,-0.3218958872285901,32679,30156,23512,6644,9167
FSG,27,0.76146155244501,8.068417415342086,2.087957355905614,22391,32619,20944,11675,1447
FSG,28,0.7909463894967177,4.785768357305072,1.5656465882532378,31559,41561,28917,12644,2642
FSG,29,0.7806068471315117,5.703879310344828,1.7411465241126938,29989,40902,27669,13233,2320
FSG,30,0.7400064456619584,3.9681461032066254,1.3782990091093463,38003,51980,33294,18686,4709
FSG,31,0.803507698582645,2.5528923715141736,0.937226979718582,35859,42597,31520,11077,4339
FSG,32,0.7781059158392688,2.601171112556929,0.9559617715217494,33725,41108,29114,11994,4611
FSG,33,0.7360879634639943,1.3744888023369035,0.3180818818725567,22139,24062,17004,7058,5135
FSG,34,0.78461312582587,1.79251269035533,0.5836183731627168,38368,43364,32064,11300,6304
FSG,35,0.7436126555467302,2.634529673938541,0.9687046741978258,26732,33700,22469,11231,4263
FSG,36,0.8263989589142964,1.298490318345914,0.261202296063539,39433,41252,33339,7913,6094
FSG,37,0.7165809397214356,2.5395164200649587,0.9319736771035706,30340,38872,24798,14074,5542
FSG,38,0.8647361483182379,3.7655430711610487,1.3258920928582254,43342,50726,40672,10054,2670
FSG,39,0.7246169826019215,0.6835003472566723,-0.380528114761682,32403,29213,22324,6889,10079
FSH,0,0.6349800501830447,0.19154078549848944,-1.6526545139338826,30332,18290,15437,2853,14895
FSH,1,0.7199622232327119,0.029247284180754646,-3.531968558136171,36140,21038,20583,455,15557
FSH,2,0.7877612006868714,0.2095831215048297,-1.562634856949351,25530,19311,17662,1649,7868
FSH,3,0.7947584818057226,0.10329273793414524,-2.270188206062072,41717,29789,28415,1374,13302
FSH,4,0.6735151354690672,0.028468167917709203,-3.5589687310902165,37064,19591,19079,512,17985
FSH,5,0.8668894158223756,0.19844735565259583,-1.6172314248476574,20208,16904,16086,818,4122
FSH,6,0.7237790232185749,0.06608034228666508,-2.7168839698998837,30249,18462,17628,834,12621
FSH,7,0.5655135669977547,0.03396123890599529,-3.382535436873579,36944,15610,14860,750,22084
FSH,8,0.7104333152917953,0.06231384687262746,-2.775571616687218,39437,23381,22314,1067,17123
FSH,9,0.6167630057803468,0.10246001858463344,-2.2782826190868164,38586,20234,18139,2095,20447
FSH,10,0.7418884179809629,0.0920849562725068,-2.3850436902947902,34963,22609,21356,1253,13607
FSH,11,0.8368958518330585,0.3849468156725461,-0.9546500953469846,33816,29248,26389,2859,7427
FSH,12,0.7661294363256785,0.08718944099378882,-2.4396720449199014,35816,24059,22936,1123,12880
FSH,13,0.7481051968640736,0.12743001555209954,-2.0601879627137007,27512,18535,17224,1311,10288
FSH,14,0.7797535653985702,0.5654283160985574,-0.5701717534440404,29539,26135,21706,4429,7833
FSH,15,0.6904328215803626,0.023809523809523808,-3.7376696182833684,37330,20315,19900,415,17430
FSH,16,0.7987274357126536,0.5329317269076306,-0.6293619551265457,30191,26702,22721,3981,7470
FSH,17,0.7183506109154638,0.07898403851026095,-2.5385094911027015,37512,22971,21724,1247,15788
FSH,18,0.7401132442714323,0.05627472132326501,-2.877509844253757,27855,17357,16731,626,11124
FSH,19,0.7869341680587768,0.2506664127951257,-1.3836322564863226,34764,26893,24260,2633,10504
FSH,20,0.7269611400163654,0.023555967125824747,-3.7483761094762347,40821,23950,23543,407,17278
FSH,21,0.7413729242545836,0.17517531556802243,-1.741968003282764,38279,26517,24019,2498,14260
FSH,22,0.7516987542468856,0.10995095712703686,-2.207720856907507,33882,22630,21240,1390,12642
FSH,23,0.7321632828138405,0.20524368666559434,-1.5835572903646022,32917,23035,20483,2552,12434
FSH,24,0.6955232155232155,0.05767934520943669,-2.8528561381947632,45861,26289,25091,1198,20770
FSH,25,0.7955516763980016,0.12197539020563218,-2.1039359742229866,38542,27910,26433,1477,12109
FSH,26,0.6750597671011028,0.1108621144213024,-2.1994680622758964,32679,19189,17507,1682,15172
FSH,27,0.5883122676579926,0.10744,-2.2308227267671548,22391,11234,9891,1343,12500
FSH,28,0.7499567465733674,0.07915041898282585,-2.536405199140057,31559,20460,19506,954,12053
FSH,29,0.80057399504277,0.2574618096357227,-1.3568838819719533,29989,23670,21479,2191,8510
FSH,30,0.7539603483178561,0.053304904051172705,-2.9317269435780786,38003,24239,23464,775,14539
FSH,31,0.7223883711225484,0.058332228556277343,-2.841600532941324,35859,21653,20773,880,15086
FSH,32,0.6645429574240805,0.0784987121305041,-2.544673060309193,33725,18699,17419,1280,16306
FSH,33,0.6933685218246267,0.3559496567505721,-1.0329659717519442,22139,16510,13399,3111,8740
FSH,34,0.7515797910052094,0.15243815243815242,-1.880996322978077,38368,26514,24382,2132,13986
FSH,35,0.6926243239362466,0.04754913954816083,-3.0459915858818944,26732,15054,14471,583,12261
FSH,36,0.8103753467043918,0.31297046902142445,-1.1616464410674157,39433,32314,29071,3243,10362
FSH,37,0.7733370355587179,0.6206725400173719,-0.47695164688694686,30340,27283,22281,5002,8059
FSH,38,0.7254207389071458,0.08153087526616609,-2.506773492854504,43342,26951,25496,1455,17846
FSH,39,0.6962139147350841,0.23208038704875325,-1.4606714714318698,32403,22086,18968,3118,13435
FSI,0,0.6901252569260229,0.6500467726847521,-0.4307109607047636,30332,26591,19642,6949,10690
FSI,1,0.7888209761714944,0.5176657824933687,-0.6584254525003743,36140,31594,26715,4879,9425
FSI,2,0.7950575581136939,0.20675215912064904,-1.5762345019858328,25530,19468,17888,1580,7642
FSI,3,0.7931528394090883,0.09305431878895815,-2.3745718833335774,41717,29495,28241,1254,13476
FSI,4,0.7934237278219024,0.42053912693623013,-0.8662177552980529,37064,31303,27122,4181,9942
FSI,5,0.831010574970236,2.004981320049813,0.695634744031747,20208,22629,17799,4830,2409
FSI,6,0.8431937726969237,1.20848623853211,0.18936853386620572,30249,31158,25889,5269,4360
FSI,7,0.7540364920183221,0.3282110280220232,-1.1140984993610394,36944,28769,24775,3994,12169
FSI,8,0.8028391395668864,0.16085287846481877,-1.8272651301210772,39437,29598,27712,1886,11725
FSI,9,0.7633952403697564,0.4752978276103714,-0.7438136659377953,38586,32596,27170,5426,11416
FSI,10,0.8019695726279906,0.3132391418105704,-1.1607883488216744,34963,28401,25408,2993,9555
FSI,11,0.8428986393517811,0.6444231076972315,-0.4393997690776275,33816,31594,27567,4027,6249
FSI,12,0.8544559417470003,0.4452576112412178,-0.8091022626491676,35816,32026,28984,3042,6832
FSI,13,0.8086776564618569,1.212046204620462,0.19231000954461758,27512,28540,22664,5876,4848
FSI,14,0.8329271594909288,1.0020279862096937,0.002025932621623818,29539,29549,24608,4941,4931
FSI,15,0.7521484618258811,0.20844086837710643,-1.568099882872722,37330,26902,24156,2746,13174
FSI,16,0.800109762790414,2.32033426183844,0.8417112536785638,30191,35405,26242,9163,3949
FSI,17,0.7700869130244482,0.14192546583850932,-1.9524532476442493,37512,26460,24632,1828,12880
FSI,18,0.7851988217967599,0.7871036912237709,-0.23939528419440387,27855,26465,21326,5139,6529
FSI,19,0.842385626204806,0.7441784725614721,-0.2954743904411488,34764,33193,28623,4570,6141
FSI,20,0.7861204954954955,0.17801209489843386,-1.7259037821308656,40821,30219,27923,2296,12898
FSI,21,0.8296094922549769,0.33964154514082157,-1.079864496512537,38279,32347,29296,3051,8983
FSI,22,0.8141250650026001,0.29491678931280424,-1.2210620325576649,33882,27654,25049,2605,8833
FSI,23,0.761699064074874,0.634657594381036,-0.45466964696879986,32917,29588,23805,5783,9112
FSI,24,0.7316120576671036,0.14083565459610028,-1.9601616386496767,45861,30439,27911,2528,17950
FSI,25,0.80900462329507,0.2681457396958975,-1.316224641444108,38542,30889,28085,2804,10457
FSI,26,0.729361474752872,0.4953408986068826,-0.7025090693931804,32679,27209,21840,5369,10839
FSI,27,0.6775557194509902,4.037942664418212,1.3957353207849386,22391,33200,18833,14367,3558
FSI,28,0.8371174728529122,0.27249357326478146,-1.3001402495063792,31559,26182,24168,2014,7391
FSI,29,0.8005359644314514,2.5395838962442583,0.9320002472341454,29989,35687,26288,9399,3701
FSI,30,0.8097723725986117,0.7882888579739471,-0.2378906852620765,38003,36329,30096,6233,7907
FSI,31,0.8204052253549168,0.2923738152964514,-1.2297221060861696,35859,29438,26785,2653,9074
FSI,32,0.7228601532224941,0.15074892481091504,-1.8921395756661805,33725,22272,20239,2033,13486
FSI,33,0.7255412328540737,1.9021406727828747,0.6429799218419261,22139,26269,17561,8708,4578
FSI,34,0.7739391026547171,0.45474392795415264,-0.7880208141652935,38368,32374,27375,4999,10993
FSI,35,0.7630375114364135,1.417017383348582,0.34855422834577404,26732,29011,21267,7744,5465
FSI,36,0.8482474169919855,0.26637504316795213,-1.3228500265062986,39433,33060,30746,2314,8687
FSI,37,0.7876278772378517,1.3296510608451693,0.2849165475443967,30340,32220,24637,7583,5703
FSI,38,0.8480757273915416,0.20646916565900847,-1.5776041965727918,43342,35467,33418,2049,9924
FSI,39,0.7345310719313535,0.5101534941367146,-0.6730436296502993,32403,27265,21914,5351,10489

Entry Average
entry,dice,dice_std,fpfn_ratio,fpfn_ratio_std,log_ratio,log_ratio_std,s1,s1_std,s2,s2_std,tp,tp_std,fp,fp_std,fn,fn_std
FNA,1.0,0.0,nan,nan,nan,nan,33819.225,5732.061873739239,33819.225,5732.061873739239,33819.225,5732.061873739239,0.0,0.0,0.0,0.0
FBT,0.4900797846262698,0.07827581957701035,0.1466173827740907,0.10744517553049539,-2.12025199456561,0.6102809873930617,33819.225,5732.061873739239,14848.0,2652.885909721713,12017.475,2955.5946777890567,2830.525,1411.544012553275,21801.75,4881.446971698044
FSA,0.8014224244916447,0.05749746001431932,3.3459752566021015,3.561852675538402,0.7359730712213708,0.9681631411168438,33819.225,5732.061873739239,38103.175,3669.615149354902,28977.35,4573.688547277788,9125.825,3721.2068263367196,4841.875,2709.460418492029
FSB,0.6939870267251032,0.0606504119866063,0.6108317141351819,0.403315964865304,-0.6963623860448837,0.658570421142302,33819.225,5732.061873739239,27650.425,4455.783258235862,21460.225,4127.744362769453,6190.2,2069.7800028022302,12359.0,4110.764667309478
FSC,0.7479941751521053,0.04827618785657598,0.23013009133896686,0.24453776820602283,-1.9599163017423742,1.0200672314187826,33819.225,5732.061873739239,23553.4,2529.633054417182,21446.55,2929.745346868905,2106.85,1485.7691871552593,12372.675,4066.4201848032135
FSD,0.5686581260791236,0.05675306678971868,0.1663841627760449,0.18482748997942836,-2.1396270371974153,0.7620038933658708,33819.225,5732.061873739239,17242.6,4116.684830054397,14575.15,2943.8909588332244,2667.45,2218.8502535096864,19244.075,4637.055910744984
FSF,0.772278461959296,0.06416495846631895,1.1408172688407512,1.9329003554325381,-0.7004566359960485,1.2402376567132853,33819.225,5732.061873739239,29767.25,5670.803147482727,24716.8,4780.378819717115,5050.45,3594.5580948845436,9102.425,4383.6773483429415
FSG,0.774809298849475,0.04308781223150578,3.513188559481283,3.3248645109894746,0.9526904048298317,0.7731020915483472,33819.225,5732.061873739239,40419.9,6924.931980893386,28882.8,5463.6832274574635,11537.1,3446.6376862095617,4936.425,2545.187860330746
FSH,0.7310667821648332,0.06254655418520236,0.16167407342609258,0.14765409733367504,-2.1842330089456032,0.8549126921589774,33819.225,5732.061873739239,22340.525,4492.507300981825,20601.65,4126.387551781824,1738.875,1126.1289932219133,13217.575,3957.7924774266526
FSI,0.7889173313584624,0.043829429037169305,0.7601099265164141,0.805614250134697,-0.7003155221630472,0.899719954076821,33819.225,5732.061873739239,29721.375,3616.0886651705596,25109.975,3727.6909172267756,4611.4,2654.1761038032123,8709.25,3397.9789563062336
