71,0.38548679105097494,0.1613711464839395

frames,dice,dice_std
72,0.38892299346737796,0.16144855981126394

frames,dice,dice_std
73,0.3917088809976767,0.16178283945286703

frames,dice,dice_std
74,0.3947871432323394,0.16203883475481995

frames,dice,dice_std
75,0.3979495445973208,0.16181991873864274

frames,dice,dice_std
76,0.40059254040081893,0.16184195797835

frames,dice,dice_std
77,0.403276543641319,0.16198102159505645

frames,dice,dice_std
78,0.4062673583273383,0.16214420380219857

frames,dice,dice_std
79,0.40854595047317876,0.16196614161233108

frames,dice,dice_std
80,0.41065087253501764,0.1621435239783088

frames,dice,dice_std
81,0.41293830088940847,0.16255620553263508

frames,dice,dice_std
82,0.41536362549108796,0.1627888252830408

frames,dice,dice_std
83,0.4171317627948583,0.16319070771344715

frames,dice,dice_std
84,0.41891969990274475,0.16343076297251777

frames,dice,dice_std
85,0.42058498905501573,0.16387699771499534

frames,dice,dice_std
86,0.4218431999871539,0.1643024715932664

frames,dice,dice_std
87,0.4233402618422548,0.16524827333065686

frames,dice,dice_std
88,0.4245155592135308,0.16553215933962734

frames,dice,dice_std
89,0.4258985547217341,0.16563953469511886

frames,dice,dice_std
90,0.4268408253029266,0.1656065764303459

frames,dice,dice_std
91,0.4280542824680182,0.1654272494630864

frames,dice,dice_std
92,0.42940571388486865,0.16507494643581233

frames,dice,dice_std
93,0.43045503085486353,0.16469102248928658

frames,dice,dice_std
94,0.4317298157229063,0.16423522259344095

frames,dice,dice_std
95,0.43250346790458116,0.1637857801812411

frames,dice,dice_std
96,0.43347535457577724,0.16332369381669118

frames,dice,dice_std
97,0.43451510698865065,0.1632578886228121

frames,dice,dice_std
98,0.4356207031923481,0.16295114974852667

frames,dice,dice_std
99,0.437055996767141,0.16287663286465898

frames,dice,dice_std
100,0.4383690911106025,0.16264726948763938

frames,dice,dice_std
101,0.4393798319055973,0.1621087699943207

frames,dice,dice_std
102,0.4407446015158507,0.16187621261431365

frames,dice,dice_std
103,0.44161856394345883,0.16171042913758413

frames,dice,dice_std
104,0.4428668834413318,0.16125044701703678

frames,dice,dice_std
105,0.4438765167432756,0.16126446150537213

frames,dice,dice_std
106,0.4448341177307382,0.16092523037285592

frames,dice,dice_std
107,0.4461321472685729,0.16099421894715582

frames,dice,dice_std
108,0.4470050832929532,0.16080809163264748

frames,dice,dice_std
109,0.4480926006347361,0.1605184750601594

frames,dice,dice_std
110,0.44911220646730865,0.1606737404125593

frames,dice,dice_std
111,0.45033582074666206,0.1608240645310929

frames,dice,dice_std
112,0.452007661954744,0.16087009970714533

frames,dice,dice_std
113,0.4530846942432706,0.16103508594955332

frames,dice,dice_std
114,0.4544002275274658,0.16124171383521013

frames,dice,dice_std
115,0.45582899460284465,0.16144475499930822

frames,dice,dice_std
116,0.45679593015216624,0.16176072572263459

frames,dice,dice_std
117,0.45770831166153364,0.16156445816529677

frames,dice,dice_std
118,0.45875768977213005,0.1618966436179753

frames,dice,dice_std
119,0.45951759400872355,0.16234566582233595

frames,dice,dice_std
120,0.4600510068804389,0.16248592548661311

frames,dice,dice_std
121,0.4611336118021076,0.16244387637497074

frames,dice,dice_std
122,0.46205137782337063,0.16228926587704556

frames,dice,dice_std
123,0.4628759102322579,0.16241390662449104

frames,dice,dice_std
124,0.4639534083205712,0.16244632195900227

frames,dice,dice_std
125,0.464933863038938,0.16229464116136408

frames,dice,dice_std
126,0.46597940181694936,0.16225568970552398

frames,dice,dice_std
127,0.4667077548504179,0.16250614201593802

frames,dice,dice_std
128,0.46751349036689077,0.1625342945718688

frames,dice,dice_std
129,0.4681235016808498,0.16262584128733887

frames,dice,dice_std
130,0.46915672180021123,0.16270479839674687

frames,dice,dice_std
131,0.4702633354134412,0.16290691136609922

frames,dice,dice_std
132,0.47094652572695705,0.16291460481221928

frames,dice,dice_std
133,0.4722941221747669,0.16284853713005087

frames,dice,dice_std
134,0.47295679587276324,0.1625731629845856

frames,dice,dice_std
135,0.4742971323474744,0.16216688227338225

frames,dice,dice_std
136,0.4747388901971279,0.16191967884438782

frames,dice,dice_std
137,0.47520204205771455,0.16175953870797063

frames,dice,dice_std
138,0.47653513669529934,0.16133582946658964

frames,dice,dice_std
139,0.47705095105758893,0.16104715843386028

frames,dice,dice_std
140,0.4774827581618107,0.16089832500867737

frames,dice,dice_std
141,0.47813535843256744,0.16095603785151474

frames,dice,dice_std
142,0.4788592834203907,0.1605588068692199

frames,dice,dice_std
143,0.4797346382106303,0.1602756736322733

frames,dice,dice_std
144,0.48053470606008647,0.15993061900275002

frames,dice,dice_std
145,0.4812036323313243,0.1600098966121577

frames,dice,dice_std
146,0.48198320272863737,0.1597484219878592

frames,dice,dice_std
147,0.4826998124516651,0.15973933083701822

frames,dice,dice_std
148,0.4835966681320748,0.15960601936434207

frames,dice,dice_std
149,0.4844302043473741,0.15928589916366465

frames,dice,dice_std
150,0.48539883451400384,0.15897523490494403

frames,dice,dice_std
151,0.4865432377392605,0.15856661955744614

frames,dice,dice_std
152,0.48721251050802444,0.15831015981160854

frames,dice,dice_std
153,0.48763501443334545,0.15799788221481093

frames,dice,dice_std
154,0.48816309432238325,0.1579869834470636

frames,dice,dice_std
155,0.48899881535078366,0.15765069443367344

frames,dice,dice_std
156,0.4898628399567266,0.15751436028014987

frames,dice,dice_std
157,0.49079842920593314,0.1573323737733043

frames,dice,dice_std
158,0.4916547200684567,0.15717909920431458

frames,dice,dice_std
159,0.4927549111228039,0.15672163125543193

frames,dice,dice_std
160,0.49422301247493144,0.15627156663370584

frames,dice,dice_std
161,0.4951079292445604,0.15597120806949719

frames,dice,dice_std
162,0.4965585820361229,0.15569529899131232

frames,dice,dice_std
163,0.497170952214925,0.15568523641768725

frames,dice,dice_std
164,0.49815358867611,0.15535077999632302

frames,dice,dice_std
165,0.49858491295048274,0.1553204856538848

frames,dice,dice_std
166,0.499337285758119,0.15560003018106897

frames,dice,dice_std
167,0.4998121658161202,0.15599742816057685

frames,dice,dice_std
168,0.5002427847946421,0.15608595653222182

frames,dice,dice_std
169,0.500796016910194,0.15596069727702802

frames,dice,dice_std
170,0.5012602212975724,0.15618560549480684

frames,dice,dice_std
171,0.5018796206670569,0.15608748304284423

frames,dice,dice_std
172,0.5026657867480184,0.155606704474265

frames,dice,dice_std
173,0.5036916254452148,0.15514064894086996

frames,dice,dice_std
174,0.5044692301987456,0.15483444344987451

frames,dice,dice_std
175,0.5053122875368228,0.15418314015937765

frames,dice,dice_std
176,0.506647045213922,0.1533393450226366

frames,dice,dice_std
177,0.5074136494611505,0.1531497359483517

frames,dice,dice_std
178,0.5088496494116844,0.15272697817729292

frames,dice,dice_std
179,0.5099754608866196,0.15233251923591434

frames,dice,dice_std
180,0.5107883984703775,0.15190559200368434

frames,dice,dice_std
181,0.512195168378153,0.15160255749482932

frames,dice,dice_std
182,0.5135717750019275,0.15080705093994845

frames,dice,dice_std
183,0.5147991518590112,0.15007067580514005

frames,dice,dice_std
184,0.5160440364142156,0.14983138138063817

frames,dice,dice_std
185,0.5172422701664695,0.1494936096120868

frames,dice,dice_std
186,0.5180436307758554,0.14936790193109042

frames,dice,dice_std
187,0.5194543947862252,0.1493871101649177

frames,dice,dice_std
188,0.5204383782379469,0.1494677916770528

frames,dice,dice_std
189,0.5216625076001974,0.14920695430210526

frames,dice,dice_std
190,0.5230134997140667,0.14912475003117776

frames,dice,dice_std
191,0.5239359898884816,0.14932296590944286

frames,dice,dice_std
192,0.5255366832372766,0.1492595487109628

frames,dice,dice_std
193,0.5274764797863487,0.14919637020368226

frames,dice,dice_std
194,0.5289203979140157,0.1492835937721324

frames,dice,dice_std
195,0.5305360615461422,0.1495773098511017

frames,dice,dice_std
196,0.5320964078253222,0.14960965157225325

frames,dice,dice_std
197,0.5332923516672211,0.14980757655581753

frames,dice,dice_std
198,0.5342463560804473,0.1500648922637588

frames,dice,dice_std
199,0.5351391664854674,0.1501996769651827

frames,dice,dice_std
200,0.5361306239811134,0.15020684266745984

frames,dice,dice_std
201,0.536962878625449,0.15060733781508823

frames,dice,dice_std
202,0.5379640587541856,0.1507538586227519

frames,dice,dice_std
203,0.5385627692809463,0.15077803718271843

frames,dice,dice_std
204,0.5391209524362264,0.15087150369857688

frames,dice,dice_std
205,0.5400125093732941,0.1507276920649669

frames,dice,dice_std
206,0.5407637328460702,0.1509110143901348

frames,dice,dice_std
207,0.541543017791335,0.15105585955843726

frames,dice,dice_std
208,0.542543380609901,0.15091432780433536

frames,dice,dice_std
209,0.5434631117400555,0.15104481288410904

frames,dice,dice_std
210,0.5443505366848591,0.15099010440357832

frames,dice,dice_std
211,0.5453812537760169,0.15095553326538372

frames,dice,dice_std
212,0.5464911361869631,0.15116203168164738

frames,dice,dice_std
213,0.5474071049419842,0.15112879159801743

frames,dice,dice_std
214,0.548302667392519,0.15150100992334553

frames,dice,dice_std
215,0.5491742458078935,0.15165387049770182

frames,dice,dice_std
216,0.5500765345363545,0.15172844339556957

frames,dice,dice_std
217,0.5511512856149442,0.15199437802964502

frames,dice,dice_std
218,0.5520892768928931,0.15197507834964075

frames,dice,dice_std
219,0.5530284442957715,0.1519349499305279

frames,dice,dice_std
220,0.5542031404168131,0.1516754130331251

frames,dice,dice_std
221,0.5549392766890381,0.15185274491326295

frames,dice,dice_std
222,0.5556792604363439,0.1518084884763883

frames,dice,dice_std
223,0.5564832809348731,0.15181029003643187

frames,dice,dice_std
224,0.557208261894078,0.1517591013827546

frames,dice,dice_std
225,0.5579002787732399,0.15172293410594284

frames,dice,dice_std
226,0.558734982917116,0.15149301261282175

frames,dice,dice_std
227,0.5596973051222369,0.15158342761678362

frames,dice,dice_std
228,0.5603699470835711,0.15155735634479223

frames,dice,dice_std
229,0.56084111105321,0.1515095886699684

frames,dice,dice_std
230,0.5611624299615234,0.15147708876974522

frames,dice,dice_std
231,0.5616378250208885,0.15151872001218944

frames,dice,dice_std
232,0.5621203485133365,0.1516089518397901

frames,dice,dice_std
233,0.5626430454974496,0.15152433499520354

frames,dice,dice_std
234,0.5633700175591011,0.15146270124619207

frames,dice,dice_std
235,0.5640510247850755,0.1513689207202089

frames,dice,dice_std
236,0.5644933711901889,0.15106573801791975

frames,dice,dice_std
237,0.5650661552534777,0.15097048546370279

frames,dice,dice_std
238,0.5653228331867083,0.1510503815450375

frames,dice,dice_std
239,0.5655367754217084,0.1511507626962256

frames,dice,dice_std
240,0.5657993069490355,0.15129534747661655

frames,dice,dice_std
241,0.5661066449968883,0.15141297983911112

frames,dice,dice_std
242,0.5664949074048549,0.1515110395907136

frames,dice,dice_std
243,0.5668928592966664,0.1515521264020342

frames,dice,dice_std
244,0.5673454126696728,0.1516789327671446

frames,dice,dice_std
245,0.5680773639636622,0.1516225472746819

frames,dice,dice_std
246,0.5685263105199815,0.15165229238510572

frames,dice,dice_std
247,0.56883791399088,0.15158985445447862

frames,dice,dice_std
248,0.5692395310402977,0.15165083229084364

frames,dice,dice_std
249,0.5696380024564691,0.15177117326718118

frames,dice,dice_std
250,0.5700541636058292,0.15192749898051053

frames,dice,dice_std
251,0.5703179569765845,0.15214822932010938

frames,dice,dice_std
252,0.5706916470345681,0.15228824408927083

frames,dice,dice_std
253,0.5708239716006999,0.15229101168888765

frames,dice,dice_std
254,0.57115251203938,0.15228209339414148

frames,dice,dice_std
255,0.5712372888666319,0.15214732241724868

frames,dice,dice_std
256,0.5713506944292138,0.15223709241937483

frames,dice,dice_std
257,0.5717555406639101,0.1522562213150468

frames,dice,dice_std
258,0.5721436198769813,0.1522645599338275

frames,dice,dice_std
259,0.5724009993508432,0.15217185932966623

frames,dice,dice_std
260,0.572610100351126,0.15213436153750723

frames,dice,dice_std
261,0.5728727457522255,0.1520999516566143

frames,dice,dice_std
262,0.5730477965911909,0.15195700949076274

frames,dice,dice_std
263,0.5731652827776154,0.15184124228189586

frames,dice,dice_std
264,0.5733951904418434,0.15184306212932477

frames,dice,dice_std
265,0.5737570733115481,0.15176964732293965

frames,dice,dice_std
266,0.5742088201921878,0.1515684018161598

frames,dice,dice_std
267,0.5746472640514542,0.15153923047865214

frames,dice,dice_std
268,0.5750454159293072,0.1514064211528637

frames,dice,dice_std
269,0.5755649266822724,0.15131504344707367

frames,dice,dice_std
270,0.5758708113415653,0.15131665280468756

frames,dice,dice_std
271,0.5762569544148892,0.1512557945501267

frames,dice,dice_std
272,0.5767365594270131,0.15124146561328505

frames,dice,dice_std
273,0.5772098163923166,0.15119827524455992

frames,dice,dice_std
274,0.5775851808216502,0.15122468442860593

frames,dice,dice_std
275,0.5780774402630012,0.1514708579980431

frames,dice,dice_std
276,0.5787467808507641,0.1515594937165958

frames,dice,dice_std
277,0.5790805289438861,0.15154697049085245

frames,dice,dice_std
278,0.579649431643065,0.151540753612596

frames,dice,dice_std
279,0.5802001178053513,0.15160389976210598

frames,dice,dice_std
280,0.5806621121638935,0.15139228584428102

frames,dice,dice_std
281,0.5810061995399637,0.1510419084620842

frames,dice,dice_std
282,0.5815815029958428,0.15079268250517894

frames,dice,dice_std
283,0.5819236675555025,0.15027933383105452

frames,dice,dice_std
284,0.5824601197882272,0.1500365640638978

frames,dice,dice_std
285,0.5829016647560009,0.14956874554444988

frames,dice,dice_std
286,0.5833741316953279,0.14934606885204887

frames,dice,dice_std
287,0.5837962662904895,0.14933311494954096

frames,dice,dice_std
288,0.5842934963857029,0.1492463969436217

frames,dice,dice_std
289,0.5845719106822792,0.14914699600997208

frames,dice,dice_std
290,0.5850646707089827,0.14872354480419436

frames,dice,dice_std
291,0.5854635876376033,0.14864573734015266

frames,dice,dice_std
292,0.5858847875305326,0.14835368086223116

frames,dice,dice_std
293,0.5863019107251954,0.14809240465048754

frames,dice,dice_std
294,0.5865538194872341,0.14777257285252215

frames,dice,dice_std
295,0.5870803233274494,0.14732312681811058

frames,dice,dice_std
296,0.5876235498739046,0.14703905022880237

frames,dice,dice_std
297,0.5882175132278493,0.14654307460584548

frames,dice,dice_std
298,0.5886736445437838,0.1464202351302186

frames,dice,dice_std
299,0.5891115534347211,0.14637957814856023

frames,dice,dice_std
300,0.5895136536960187,0.14604693661143003

frames,dice,dice_std
301,0.5898973557209926,0.14559330726819047

frames,dice,dice_std
302,0.5905906534286216,0.1449826528872769

frames,dice,dice_std
303,0.5910908756638898,0.14436483364944533

frames,dice,dice_std
304,0.591663330618847,0.14367192014164273

frames,dice,dice_std
305,0.5921435783363822,0.1430820375750747

frames,dice,dice_std
306,0.5928628726949818,0.14264043537927937

frames,dice,dice_std
307,0.5936689467973356,0.14207194464588022

frames,dice,dice_std
308,0.5943298614610223,0.14168687285614423

frames,dice,dice_std
309,0.5950539141039457,0.1410748623700666

frames,dice,dice_std
310,0.5955792228372614,0.1404731751472233

frames,dice,dice_std
311,0.5962591202245462,0.139859299747962

frames,dice,dice_std
312,0.5969486875313991,0.13923071038921916

frames,dice,dice_std
313,0.5976628872251949,0.13854156316620395

frames,dice,dice_std
314,0.5984491499326109,0.13797075178532298

frames,dice,dice_std
315,0.5993127317143124,0.13732130468110848

frames,dice,dice_std
316,0.6003686353562023,0.13683162651469422

frames,dice,dice_std
317,0.60123017323273,0.1365185259292358

frames,dice,dice_std
318,0.6019254770413813,0.13623845784805821

frames,dice,dice_std
319,0.6026264752585209,0.13592009595558222

frames,dice,dice_std
320,0.6031755969733409,0.1355311276604541

frames,dice,dice_std
321,0.603670324245952,0.13518671289273648

frames,dice,dice_std
322,0.6042140199106683,0.13497510149934874

frames,dice,dice_std
323,0.6047830883304818,0.13468061840675966

frames,dice,dice_std
324,0.6049989343726977,0.13457985594410363

frames,dice,dice_std
325,0.6051934039001714,0.13448398147584653

frames,dice,dice_std
326,0.6054018729285349,0.1344782381954119

frames,dice,dice_std
327,0.605437312460931,0.13455270033023592

frames,dice,dice_std
328,0.6055271616904931,0.134521238672293

frames,dice,dice_std
329,0.6057946575223526,0.13441829165665017

frames,dice,dice_std
330,0.606119410733625,0.13442620902913394

frames,dice,dice_std
331,0.606286817663939,0.13450512508480975

frames,dice,dice_std
332,0.6064633580424491,0.1344845846925762

frames,dice,dice_std
333,0.6066288840686609,0.13457783244872906

frames,dice,dice_std
334,0.6067086181170556,0.13460297749884023

frames,dice,dice_std
335,0.6068188148045663,0.13463699398508183

frames,dice,dice_std
336,0.6068772628953765,0.13477791865953287

frames,dice,dice_std
337,0.606864921459641,0.13475954915476435

frames,dice,dice_std
338,0.6068896544427782,0.1347700648191238

frames,dice,dice_std
339,0.6069153815187074,0.13471603873008753

frames,dice,dice_std
340,0.6068697064837326,0.13472455954268306

frames,dice,dice_std
341,0.606787383313822,0.13473773197526429

frames,dice,dice_std
342,0.6067036593617635,0.13477353158442204

frames,dice,dice_std
343,0.6066564787223416,0.13485639719792614

frames,dice,dice_std
344,0.6067885904735257,0.1348815215026929

frames,dice,dice_std
345,0.6069250063366285,0.13492497801022874

frames,dice,dice_std
346,0.6070248191581581,0.1350133059699289

frames,dice,dice_std
347,0.6070633544998625,0.13503617297262516

frames,dice,dice_std
348,0.6072020109125393,0.1350891772277757

frames,dice,dice_std
349,0.607385519020945,0.13499890833151093

frames,dice,dice_std
350,0.607403053260811,0.13486623774049136

frames,dice,dice_std
351,0.6075789961993499,0.13469671854629864

frames,dice,dice_std
352,0.6079235761857167,0.13475871818198645

frames,dice,dice_std
353,0.6083295661357568,0.13469480630897243

frames,dice,dice_std
354,0.6085724537200373,0.1346114283822491

frames,dice,dice_std
355,0.6088110005825886,0.1344704447820552

frames,dice,dice_std
356,0.6089110237197691,0.1343896449404371

frames,dice,dice_std
357,0.608911749110889,0.13441892464759755

frames,dice,dice_std
358,0.609099047451018,0.13434984860179816

frames,dice,dice_std
359,0.6093028383438928,0.1341822885562987

frames,dice,dice_std
360,0.6094455923355062,0.13415564072869327

frames,dice,dice_std
361,0.609687175195703,0.1340970251075768

frames,dice,dice_std
362,0.6099474178333053,0.1339869978755564

frames,dice,dice_std
363,0.6103188234056798,0.133950944405597

frames,dice,dice_std
364,0.6105230536658496,0.13377777388656795

frames,dice,dice_std
365,0.610831570267297,0.1335487414278709

frames,dice,dice_std
366,0.6110746771854929,0.13347810731025103

frames,dice,dice_std
367,0.6112976740450913,0.13344442277372945

frames,dice,dice_std
368,0.6113612343282674,0.13350798452328336

frames,dice,dice_std
369,0.6115230984492113,0.13361923479561402

frames,dice,dice_std
370,0.6116437285553104,0.13378054123399422

frames,dice,dice_std
371,0.6116775438019101,0.13386513399491123

frames,dice,dice_std
372,0.6118734900969928,0.13394081186174653

frames,dice,dice_std
373,0.6120704330432624,0.13390576379247995

frames,dice,dice_std
374,0.612342352708874,0.1337993705302916

frames,dice,dice_std
375,0.6125540922108729,0.13374968096844617

frames,dice,dice_std
376,0.6128077933752376,0.13374746867686624

frames,dice,dice_std
377,0.6130703678739893,0.13372282646984016

frames,dice,dice_std
378,0.6133544347585411,0.1336336786467101

frames,dice,dice_std
379,0.6138231920543719,0.13343346969773062

frames,dice,dice_std
380,0.6142683349051259,0.13324986504764175

frames,dice,dice_std
381,0.6147443226474784,0.13307998123313183

frames,dice,dice_std
382,0.6152210780159316,0.1329050884823646

frames,dice,dice_std
383,0.6157070951917849,0.13268842104392875

frames,dice,dice_std
384,0.6161126185436953,0.13256195053492986

frames,dice,dice_std
385,0.6164762661492441,0.13268885477533177

frames,dice,dice_std
386,0.6167326552273197,0.132615925698057

frames,dice,dice_std
387,0.6170460297692881,0.13251455238566967

frames,dice,dice_std
388,0.6175334501470404,0.13256878951099565

frames,dice,dice_std
389,0.6180038389864991,0.13250066646228534

frames,dice,dice_std
390,0.6185220133099476,0.13233364316282922

frames,dice,dice_std
391,0.6190365785144671,0.1323053365013188

frames,dice,dice_std
392,0.6195251284563266,0.13222391283065446

frames,dice,dice_std
393,0.6201478395477336,0.13210734018322692

frames,dice,dice_std
394,0.6206003739158467,0.13221079428697124

frames,dice,dice_std
395,0.6212279448261273,0.13224453105994965

frames,dice,dice_std
396,0.6216804073084514,0.1322324034732644

frames,dice,dice_std
397,0.6223063971347992,0.13221258982824655

frames,dice,dice_std
398,0.6226604550270244,0.13210865113488537

frames,dice,dice_std
399,0.6230459594765911,0.1320624111022713

frames,dice,dice_std
400,0.6235590326546222,0.1317777433285451

frames,dice,dice_std
401,0.6240956670838363,0.13102044488683362

frames,dice,dice_std
402,0.6242824268397047,0.13105232143062834

frames,dice,dice_std
403,0.6245732034301755,0.13095687924534152

frames,dice,dice_std
404,0.6249122431585289,0.1309267159565938

frames,dice,dice_std
405,0.6252149063149551,0.13084762138635894

frames,dice,dice_std
406,0.6256734337388448,0.1307815807522489

frames,dice,dice_std
407,0.6261144654045859,0.13072447530114523

frames,dice,dice_std
408,0.6265745496529769,0.13070548875666466

frames,dice,dice_std
409,0.6268728374001968,0.13058296454232385

frames,dice,dice_std
410,0.627368779954462,0.13036247042563784

frames,dice,dice_std
411,0.6278766973349357,0.13031968934372307

frames,dice,dice_std
412,0.6283249787381832,0.13030944129391975

frames,dice,dice_std
413,0.6286360216541855,0.13032965762943516

frames,dice,dice_std
414,0.6292711286685265,0.13022235916750394

frames,dice,dice_std
415,0.6298368297433167,0.13001183661987495

frames,dice,dice_std
416,0.630263262425635,0.12985279399995886

frames,dice,dice_std
417,0.6308823375892407,0.12980383113868219

frames,dice,dice_std
418,0.6312479388079374,0.12970623891774397

frames,dice,dice_std
419,0.6315465645867825,0.1295792452261706

frames,dice,dice_std
420,0.6319849884148269,0.12956859348127955

frames,dice,dice_std
421,0.6324286043636578,0.12946088944513756

frames,dice,dice_std
422,0.6328036049443059,0.1294530073678339

frames,dice,dice_std
423,0.6332992224372931,0.12946056728476527

frames,dice,dice_std
424,0.6336829930898696,0.1295367718233854

frames,dice,dice_std
425,0.6338811554888529,0.1296908570868144

frames,dice,dice_std
426,0.6342326257313724,0.12985066197802736

frames,dice,dice_std
427,0.6347473691109127,0.12957444797974854

frames,dice,dice_std
428,0.6350318774905994,0.12969363010004317

frames,dice,dice_std
429,0.6352413798698328,0.1297737978831251

frames,dice,dice_std
430,0.6356412326503249,0.1297923931441984

frames,dice,dice_std
431,0.6358129894779836,0.12986870477237

frames,dice,dice_std
432,0.635985818217396,0.1299092834641183

frames,dice,dice_std
433,0.6361358639183567,0.13005328416128856

frames,dice,dice_std
434,0.6364987931132677,0.1300956267278366

frames,dice,dice_std
435,0.6368380740540077,0.12973380050103428

frames,dice,dice_std
436,0.6369788385813089,0.1298265943421068

frames,dice,dice_std
437,0.6371490484928627,0.1298136759953964

frames,dice,dice_std
438,0.6372653017232054,0.12991686300870683

frames,dice,dice_std
